scheme_id,x1_pipe_m,x2_storage_count,x3_pavement_m2,x4_warning_count,TotalCost_wan,AnnualCost_wan_per_year,R_new,Delta_R,T_rec_min,T_rec_reduction_min,recovery_factor,avg_key_max_depth_reduction_rate,avg_interruption_duration_reduction_min,depth_factor,capacity_gain,evac_30_effective_departure_min,evac_30_dynamic_path,evac_30_dynamic_time_min,evac_30_dynamic_min_safety,evac_30_dynamic_feasible,evac_30_static_path,evac_30_static_time_min,evac_30_static_min_safety,evac_30_static_feasible,evac_45_effective_departure_min,evac_45_dynamic_path,evac_45_dynamic_time_min,evac_45_dynamic_min_safety,evac_45_dynamic_feasible,evac_45_static_path,evac_45_static_time_min,evac_45_static_min_safety,evac_45_static_feasible,L5_interrupted_45min
S068,300,2,6000,1,5120.0,257.0,0.7648829380641144,0.19360198568316211,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S069,300,2,6000,2,5200.0,267.0,0.7738829380641145,0.20260198568316212,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S070,300,2,9000,0,6090.0,317.0,0.7211924618736382,0.14991150949268583,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S071,300,2,9000,1,6170.0,327.0,0.7680257952069717,0.19674484282601934,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S072,300,2,9000,2,6250.0,337.0,0.7770257952069716,0.20574484282601924,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S073,600,0,0,0,1080.0,54.0,0.6051456582633052,0.03386470588235291,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.2,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S074,600,0,0,1,1160.0,64.0,0.6519789915966386,0.0806980392156863,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.2,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S075,600,0,0,2,1240.0,74.0,0.6609789915966386,0.08969803921568631,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.2,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S076,600,0,3000,0,2130.0,124.0,0.6365488266417677,0.06526787426081537,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S077,600,0,3000,1,2210.0,134.0,0.6833821599751011,0.11210120759414877,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S078,600,0,3000,2,2290.0,144.0,0.6923821599751011,0.12110120759414877,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S079,600,0,6000,0,3180.0,194.0,0.6459773980703392,0.07469644568938683,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S080,600,0,6000,1,3260.0,204.0,0.6928107314036726,0.12152977902272022,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S081,600,0,6000,2,3340.0,214.0,0.7018107314036724,0.13052977902272012,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S082,600,0,9000,0,4230.0,264.0,0.6554059694989106,0.08412501711795828,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S083,600,0,9000,1,4310.0,274.0,0.7022393028322439,0.13095835045129156,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S084,600,0,9000,2,4390.0,284.0,0.711239302832244,0.13995835045129168,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S085,600,1,0,0,2280.0,94.0,0.6498963585434173,0.07861540616246498,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.6,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S086,600,1,0,1,2360.0,104.0,0.6967296918767507,0.12544873949579838,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S087,600,1,0,2,2440.0,114.0,0.7057296918767507,0.1344487394957984,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S088,600,1,3000,0,3330.0,164.0,0.6834781761593526,0.11219722377840025,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S089,600,1,3000,1,3410.0,174.0,0.7303115094926859,0.15903055711173353,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S090,600,1,3000,2,3490.0,184.0,0.7393115094926859,0.16803055711173354,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S091,600,1,6000,0,4380.0,234.0,0.6929067475879239,0.12162579520697159,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S092,600,1,6000,1,4460.0,244.0,0.7397400809212572,0.16845912854030487,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S093,600,1,6000,2,4540.0,254.0,0.7487400809212573,0.177459128540305,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S094,600,1,9000,0,5430.0,304.0,0.7023353190164954,0.13105436663554304,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S095,600,1,9000,1,5510.0,314.0,0.7491686523498288,0.17788769996887643,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S096,600,1,9000,2,5590.0,324.0,0.7581686523498287,0.18688769996887633,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S097,600,2,0,0,3480.0,134.0,0.6750392156862745,0.10375826330532212,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.6,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S098,600,2,0,1,3560.0,144.0,0.7218725490196078,0.1505915966386555,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S099,600,2,0,2,3640.0,154.0,0.7308725490196079,0.15959159663865552,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S100,600,2,3000,0,4530.0,204.0,0.7086210333022097,0.13734008092125738,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S101,600,2,3000,1,4610.0,214.0,0.755454366635543,0.18417341425459066,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S102,600,2,3000,2,4690.0,224.0,0.764454366635543,0.19317341425459067,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S103,600,2,6000,0,5580.0,274.0,0.718049604730781,0.14676865234982872,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S104,600,2,6000,1,5660.0,284.0,0.7648829380641144,0.19360198568316211,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S105,600,2,6000,2,5740.0,294.0,0.7738829380641145,0.20260198568316212,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S106,600,2,9000,0,6630.0,344.0,0.7211924618736382,0.14991150949268583,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S107,600,2,9000,1,6710.0,354.0,0.7680257952069717,0.19674484282601934,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S108,600,2,9000,2,6790.0,364.0,0.7770257952069716,0.20574484282601924,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S109,900,0,0,0,1620.0,81.0,0.6051456582633052,0.03386470588235291,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.2,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S110,900,0,0,1,1700.0,91.0,0.6519789915966386,0.0806980392156863,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.2,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S111,900,0,0,2,1780.0,101.0,0.6609789915966386,0.08969803921568631,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.2,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S112,900,0,3000,0,2670.0,151.0,0.6365488266417677,0.06526787426081537,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S113,900,0,3000,1,2750.0,161.0,0.6833821599751011,0.11210120759414877,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S114,900,0,3000,2,2830.0,171.0,0.6923821599751011,0.12110120759414877,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S115,900,0,6000,0,3720.0,221.0,0.6459773980703392,0.07469644568938683,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S116,900,0,6000,1,3800.0,231.0,0.6928107314036726,0.12152977902272022,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S117,900,0,6000,2,3880.0,241.0,0.7018107314036724,0.13052977902272012,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S118,900,0,9000,0,4770.0,291.0,0.6554059694989106,0.08412501711795828,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S119,900,0,9000,1,4850.0,301.0,0.7022393028322439,0.13095835045129156,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S120,900,0,9000,2,4930.0,311.0,0.711239302832244,0.13995835045129168,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S121,900,1,0,0,2820.0,121.0,0.6498963585434173,0.07861540616246498,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.6,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S122,900,1,0,1,2900.0,131.0,0.6967296918767507,0.12544873949579838,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S123,900,1,0,2,2980.0,141.0,0.7057296918767507,0.1344487394957984,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S124,900,1,3000,0,3870.0,191.0,0.6834781761593526,0.11219722377840025,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S125,900,1,3000,1,3950.0,201.0,0.7303115094926859,0.15903055711173353,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S126,900,1,3000,2,4030.0,211.0,0.7393115094926859,0.16803055711173354,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S127,900,1,6000,0,4920.0,261.0,0.6929067475879239,0.12162579520697159,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S128,900,1,6000,1,5000.0,271.0,0.7397400809212572,0.16845912854030487,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S129,900,1,6000,2,5080.0,281.0,0.7487400809212573,0.177459128540305,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S130,900,1,9000,0,5970.0,331.0,0.7023353190164954,0.13105436663554304,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S131,900,1,9000,1,6050.0,341.0,0.7491686523498288,0.17788769996887643,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S132,900,1,9000,2,6130.0,351.0,0.7581686523498287,0.18688769996887633,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S133,900,2,0,0,4020.0,161.0,0.6750392156862745,0.10375826330532212,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.6,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S134,900,2,0,1,4100.0,171.0,0.7218725490196078,0.1505915966386555,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
